date,sku,our_price,competitor,competitor_price,price_gap_pct
20201018,155,41.49,CompetitorC,35.69,-14.0
20201018,76,40.06,CompetitorA,36.17,-9.7
20201018,76,40.06,CompetitorB,37.23,-7.1
20201018,76,40.06,CompetitorC,40.97,2.3
20201018,148,32.44,CompetitorA,32.22,-0.7
20201018,148,32.44,CompetitorB,30.55,-5.8
20201018,148,32.44,CompetitorC,34.85,7.4
20201018,39,41.46,CompetitorA,37.0,-10.8
20201018,39,41.46,CompetitorB,44.62,7.6
20201018,39,41.46,CompetitorC,41.92,1.1
20201018,67,37.97,CompetitorA,42.99,13.2
20201018,67,37.97,CompetitorB,35.01,-7.8
20201018,67,37.97,CompetitorC,41.68,9.8
20201018,52,37.7,CompetitorA,33.36,-11.5
20201018,52,37.7,CompetitorB,34.71,-7.9
20201018,52,37.7,CompetitorC,39.96,6.0
20201018,64,58.59,CompetitorA,66.42,13.4
20201018,64,58.59,CompetitorB,59.03,0.8
20201018,64,58.59,CompetitorC,57.48,-1.9
20201018,83,57.47,CompetitorA,62.09,8.0
20201018,83,57.47,CompetitorB,55.85,-2.8
20201018,83,57.47,CompetitorC,62.04,8.0
20201018,107,45.85,CompetitorA,51.94,13.3
20201018,107,45.85,CompetitorB,48.11,4.9
20201018,107,45.85,CompetitorC,41.6,-9.3
20201018,8,56.61,CompetitorA,62.65,10.7
20201018,8,56.61,CompetitorB,59.18,4.5
20201018,8,56.61,CompetitorC,64.03,13.1
20201018,149,30.48,CompetitorA,31.16,2.2
20201018,149,30.48,CompetitorB,28.08,-7.9
20201018,149,30.48,CompetitorC,29.64,-2.8
20201018,154,50.12,CompetitorA,52.18,4.1
20201018,154,50.12,CompetitorB,46.97,-6.3
20201018,154,50.12,CompetitorC,50.97,1.7
20201018,6,59.88,CompetitorA,55.85,-6.7
20201018,6,59.88,CompetitorB,50.06,-16.4
20201018,6,59.88,CompetitorC,51.36,-14.2
20201018,7,61.43,CompetitorA,69.75,13.5
20201018,7,61.43,CompetitorB,70.16,14.2
20201018,7,61.43,CompetitorC,67.41,9.7
20201018,111,55.68,CompetitorA,49.74,-10.7
20201018,111,55.68,CompetitorB,57.45,3.2
20201018,111,55.68,CompetitorC,53.21,-4.4
20201018,2,29.08,CompetitorA,29.64,1.9
20201018,2,29.08,CompetitorB,30.78,5.8
20201018,2,29.08,CompetitorC,28.04,-3.6
20201018,46,47.84,CompetitorA,41.58,-13.1
20201018,46,47.84,CompetitorB,54.52,14.0
20201018,46,47.84,CompetitorC,44.66,-6.6
20200115,3,40.19,CompetitorA,34.37,-14.5
20200115,3,40.19,CompetitorB,43.5,8.2
20200115,3,40.19,CompetitorC,32.6,-18.9
20200115,46,47.84,CompetitorA,54.79,14.5
20200115,46,47.84,CompetitorB,43.57,-8.9
20200115,46,47.84,CompetitorC,45.14,-5.6
20200115,76,40.06,CompetitorA,36.78,-8.2
20200115,76,40.06,CompetitorB,40.7,1.6
20200115,76,40.06,CompetitorC,33.22,-17.1
20200115,155,41.49,CompetitorA,38.92,-6.2
20200115,155,41.49,CompetitorB,39.59,-4.6
20200115,155,41.49,CompetitorC,38.06,-8.3
20200115,110,67.39,CompetitorA,62.59,-7.1
20200115,110,67.39,CompetitorB,61.13,-9.3
20200115,110,67.39,CompetitorC,67.26,-0.2
20200115,7,61.43,CompetitorA,64.38,4.8
20200115,7,61.43,CompetitorB,59.38,-3.3
20200115,7,61.43,CompetitorC,61.53,0.2
20200115,153,81.33,CompetitorA,80.63,-0.9
20200115,153,81.33,CompetitorB,66.1,-18.7
20200115,153,81.33,CompetitorC,65.19,-19.8
20200115,83,57.47,CompetitorA,66.05,14.9
20200115,83,57.47,CompetitorB,65.35,13.7
20200115,83,57.47,CompetitorC,52.99,-7.8
20200115,67,37.97,CompetitorA,41.91,10.4
20200115,67,37.97,CompetitorB,41.29,8.7
20200115,67,37.97,CompetitorC,33.02,-13.0
20200115,148,32.44,CompetitorA,30.08,-7.3
20200115,148,32.44,CompetitorB,35.49,9.4
20200115,148,32.44,CompetitorC,29.12,-10.2
20200115,8,56.61,CompetitorA,48.65,-14.1
20200115,8,56.61,CompetitorB,48.49,-14.3
20200115,8,56.61,CompetitorC,45.54,-19.6
20200115,39,41.46,CompetitorA,35.28,-14.9
20200115,39,41.46,CompetitorB,43.75,5.5
20200115,39,41.46,CompetitorC,47.05,13.5
20200115,111,55.68,CompetitorA,63.97,14.9
20200115,111,55.68,CompetitorB,60.1,7.9
20200115,111,55.68,CompetitorC,47.6,-14.5
20200115,52,37.7,CompetitorA,35.26,-6.5
20200115,52,37.7,CompetitorB,37.98,0.7
20200115,52,37.7,CompetitorC,37.4,-0.8
20200115,57,67.16,CompetitorA,65.77,-2.1
20200115,57,67.16,CompetitorB,73.77,9.8
20200115,57,67.16,CompetitorC,74.76,11.3
20200115,154,50.12,CompetitorA,40.64,-18.9
20200115,154,50.12,CompetitorB,41.21,-17.8
20200115,154,50.12,CompetitorC,46.68,-6.9
20200115,149,30.48,CompetitorA,30.87,1.3
20200115,149,30.48,CompetitorB,34.86,14.4
20200115,149,30.48,CompetitorC,28.24,-7.3
20200115,6,59.88,CompetitorA,66.14,10.5
20200115,6,59.88,CompetitorB,68.27,14.0
20200115,6,59.88,CompetitorC,50.32,-16.0
20200115,107,45.85,CompetitorA,48.86,6.6
20200115,107,45.85,CompetitorB,44.09,-3.8
20200115,107,45.85,CompetitorC,39.74,-13.3
20200115,1,53.14,CompetitorA,50.59,-4.8
20200115,1,53.14,CompetitorB,55.15,3.8
20200115,1,53.14,CompetitorC,56.33,6.0
20190914,110,67.39,CompetitorA,74.66,10.8
20190914,110,67.39,CompetitorB,62.63,-7.1
20190914,110,67.39,CompetitorC,72.37,7.4
20190914,67,37.97,CompetitorA,33.04,-13.0
20190914,67,37.97,CompetitorB,33.2,-12.6
20190914,67,37.97,CompetitorC,41.5,9.3
20190914,8,56.61,CompetitorA,52.3,-7.6
20190914,8,56.61,CompetitorB,64.08,13.2
20190914,8,56.61,CompetitorC,58.68,3.7
20190914,1,53.14,CompetitorA,55.48,4.4
20190914,1,53.14,CompetitorB,44.46,-16.3
20190914,1,53.14,CompetitorC,47.82,-10.0
20190914,7,61.43,CompetitorA,62.41,1.6
20190914,7,61.43,CompetitorB,53.19,-13.4
20190914,7,61.43,CompetitorC,67.13,9.3
20190914,64,58.59,CompetitorA,60.1,2.6
20190914,64,58.59,CompetitorB,55.0,-6.1
20190914,64,58.59,CompetitorC,67.11,14.5
20190914,155,41.49,CompetitorA,39.96,-3.7
20190914,155,41.49,CompetitorB,45.84,10.5
20190914,155,41.49,CompetitorC,33.24,-19.9
20190914,83,57.47,CompetitorA,63.74,10.9
20190914,83,57.47,CompetitorB,63.8,11.0
20190914,83,57.47,CompetitorC,50.01,-13.0
20190914,76,40.06,CompetitorA,43.01,7.4
20190914,76,40.06,CompetitorB,43.44,8.4
20190914,76,40.06,CompetitorC,34.64,-13.5
20190914,2,29.08,CompetitorA,32.26,10.9
20190914,2,29.08,CompetitorB,23.72,-18.4
20190914,2,29.08,CompetitorC,32.75,12.6
20190914,6,59.88,CompetitorA,54.89,-8.3
20190914,6,59.88,CompetitorB,55.33,-7.6
20190914,6,59.88,CompetitorC,54.05,-9.7
20190914,148,32.44,CompetitorA,29.85,-8.0
20190914,148,32.44,CompetitorB,29.58,-8.8
20190914,148,32.44,CompetitorC,28.19,-13.1
20190914,153,81.33,CompetitorA,75.56,-7.1
20190914,153,81.33,CompetitorB,82.28,1.2
20190914,153,81.33,CompetitorC,67.06,-17.5
20190914,57,67.16,CompetitorA,69.92,4.1
20190914,57,67.16,CompetitorB,54.68,-18.6
20190914,57,67.16,CompetitorC,62.51,-6.9
20190914,111,55.68,CompetitorA,54.21,-2.6
20190914,111,55.68,CompetitorB,55.45,-0.4
20190914,111,55.68,CompetitorC,47.12,-15.4
20190914,107,45.85,CompetitorA,38.01,-17.1
20190914,107,45.85,CompetitorB,48.71,6.2
20190914,107,45.85,CompetitorC,39.5,-13.8
20190914,154,50.12,CompetitorA,54.45,8.6
20190914,154,50.12,CompetitorB,52.02,3.8
20190914,154,50.12,CompetitorC,51.24,2.2
20190914,46,47.84,CompetitorA,54.36,13.6
20190914,46,47.84,CompetitorB,41.03,-14.2
20190914,46,47.84,CompetitorC,52.19,9.1
20190914,39,41.46,CompetitorA,43.61,5.2
20190914,39,41.46,CompetitorB,44.44,7.2
20190914,39,41.46,CompetitorC,35.97,-13.2
20190914,3,40.19,CompetitorA,33.19,-17.4
20190914,3,40.19,CompetitorB,36.44,-9.3
20190914,3,40.19,CompetitorC,34.77,-13.5
20200902,154,50.12,CompetitorA,57.34,14.4
20200902,154,50.12,CompetitorB,43.82,-12.6
20200902,154,50.12,CompetitorC,41.78,-16.6
20200902,149,30.48,CompetitorA,27.0,-11.4
20200902,149,30.48,CompetitorB,27.91,-8.4
20200902,149,30.48,CompetitorC,28.25,-7.3
20200902,148,32.44,CompetitorA,29.87,-7.9
20200902,148,32.44,CompetitorB,32.53,0.3
20200902,148,32.44,CompetitorC,30.16,-7.0
20200902,111,55.68,CompetitorA,47.82,-14.1
20200902,111,55.68,CompetitorB,44.93,-19.3
20200902,111,55.68,CompetitorC,63.66,14.3
20200902,3,40.19,CompetitorA,35.96,-10.5
20200902,3,40.19,CompetitorB,41.27,2.7
20200902,3,40.19,CompetitorC,35.56,-11.5
20200902,52,37.7,CompetitorA,42.19,11.9
20200902,52,37.7,CompetitorB,36.72,-2.6
20200902,52,37.7,CompetitorC,37.53,-0.5
20200902,110,67.39,CompetitorA,74.05,9.9
20200902,110,67.39,CompetitorB,57.06,-15.3
20200902,110,67.39,CompetitorC,75.22,11.6
20200902,7,61.43,CompetitorA,52.62,-14.3
20200902,7,61.43,CompetitorB,51.98,-15.4
20200902,7,61.43,CompetitorC,69.98,13.9
20200902,57,67.16,CompetitorA,61.22,-8.8
20200902,57,67.16,CompetitorB,62.52,-6.9
20200902,57,67.16,CompetitorC,57.59,-14.2
20200902,8,56.61,CompetitorA,63.44,12.1
20200902,8,56.61,CompetitorB,62.26,10.0
20200902,8,56.61,CompetitorC,55.23,-2.4
20200902,6,59.88,CompetitorA,68.4,14.2
20200902,6,59.88,CompetitorB,55.24,-7.7
20200902,6,59.88,CompetitorC,63.87,6.7
20200902,46,47.84,CompetitorA,46.62,-2.6
20200902,46,47.84,CompetitorB,40.89,-14.5
20200902,46,47.84,CompetitorC,54.4,13.7
20200902,107,45.85,CompetitorA,48.06,4.8
20200902,107,45.85,CompetitorB,39.97,-12.8
20200902,107,45.85,CompetitorC,43.3,-5.6
20200902,76,40.06,CompetitorA,33.75,-15.8
20200902,76,40.06,CompetitorB,43.84,9.4
20200902,76,40.06,CompetitorC,38.29,-4.4
20200902,2,29.08,CompetitorA,23.3,-19.9
20200902,2,29.08,CompetitorB,26.6,-8.5
20200902,2,29.08,CompetitorC,28.16,-3.2
20200902,153,81.33,CompetitorA,89.79,10.4
20200902,153,81.33,CompetitorB,84.2,3.5
20200902,153,81.33,CompetitorC,86.32,6.1
20200902,64,58.59,CompetitorA,50.24,-14.3
20200902,64,58.59,CompetitorB,46.96,-19.8
20200902,64,58.59,CompetitorC,58.21,-0.6
20200902,67,37.97,CompetitorA,36.22,-4.6
20200902,67,37.97,CompetitorB,40.6,6.9
20200902,67,37.97,CompetitorC,38.05,0.2
20200902,1,53.14,CompetitorA,42.8,-19.5
20200902,1,53.14,CompetitorB,44.78,-15.7
20200902,1,53.14,CompetitorC,43.91,-17.4
20200902,39,41.46,CompetitorA,36.78,-11.3
20200902,39,41.46,CompetitorB,42.9,3.5
20200902,39,41.46,CompetitorC,35.28,-14.9
20210502,67,37.97,CompetitorA,38.35,1.0
20210502,67,37.97,CompetitorB,40.22,5.9
20210502,67,37.97,CompetitorC,34.13,-10.1
20210502,154,50.12,CompetitorA,56.86,13.4
20210502,154,50.12,CompetitorB,42.57,-15.1
20210502,154,50.12,CompetitorC,44.64,-10.9
20210502,57,67.16,CompetitorA,60.06,-10.6
20210502,57,67.16,CompetitorB,54.28,-19.2
20210502,57,67.16,CompetitorC,66.32,-1.3
20210502,1,53.14,CompetitorA,50.75,-4.5
20210502,1,53.14,CompetitorB,60.65,14.1
20210502,1,53.14,CompetitorC,51.33,-3.4
20210502,148,32.44,CompetitorA,33.86,4.4
20210502,148,32.44,CompetitorB,35.82,10.4
20210502,148,32.44,CompetitorC,36.88,13.7
20210502,76,40.06,CompetitorA,33.37,-16.7
20210502,76,40.06,CompetitorB,39.79,-0.7
20210502,76,40.06,CompetitorC,38.95,-2.8
20210502,3,40.19,CompetitorA,38.99,-3.0
20210502,3,40.19,CompetitorB,43.53,8.3
20210502,3,40.19,CompetitorC,41.81,4.0
20210502,52,37.7,CompetitorA,42.22,12.0
20210502,52,37.7,CompetitorB,42.21,12.0
20210502,52,37.7,CompetitorC,40.22,6.7
20210502,2,29.08,CompetitorA,31.98,10.0
20210502,2,29.08,CompetitorB,27.38,-5.8
20210502,2,29.08,CompetitorC,26.26,-9.7
20210502,6,59.88,CompetitorA,63.04,5.3
20210502,6,59.88,CompetitorB,48.94,-18.3
20210502,6,59.88,CompetitorC,68.72,14.8
20210502,83,57.47,CompetitorA,48.91,-14.9
20210502,83,57.47,CompetitorB,57.28,-0.3
20210502,83,57.47,CompetitorC,46.83,-18.5
20210502,107,45.85,CompetitorA,44.28,-3.4
20210502,107,45.85,CompetitorB,48.59,6.0
20210502,107,45.85,CompetitorC,50.77,10.7
20210502,155,41.49,CompetitorA,40.93,-1.3
20210502,155,41.49,CompetitorB,41.26,-0.6
20210502,155,41.49,CompetitorC,42.7,2.9
20210502,46,47.84,CompetitorA,46.98,-1.8
20210502,46,47.84,CompetitorB,41.07,-14.2
20210502,46,47.84,CompetitorC,41.44,-13.4
20210502,153,81.33,CompetitorA,66.72,-18.0
20210502,153,81.33,CompetitorB,88.51,8.8
20210502,153,81.33,CompetitorC,83.51,2.7
20210502,8,56.61,CompetitorA,45.81,-19.1
20210502,8,56.61,CompetitorB,60.77,7.3
20210502,8,56.61,CompetitorC,51.36,-9.3
20210502,39,41.46,CompetitorA,38.37,-7.5
20210502,39,41.46,CompetitorB,36.36,-12.3
20210502,39,41.46,CompetitorC,40.72,-1.8
20210502,7,61.43,CompetitorA,56.43,-8.1
20210502,7,61.43,CompetitorB,63.52,3.4
20210502,7,61.43,CompetitorC,51.52,-16.1
20210502,149,30.48,CompetitorA,27.78,-8.9
20210502,149,30.48,CompetitorB,34.77,14.1
20210502,149,30.48,CompetitorC,26.5,-13.1
20210502,111,55.68,CompetitorA,62.32,11.9
20210502,111,55.68,CompetitorB,45.82,-17.7
20210502,111,55.68,CompetitorC,46.62,-16.3
20190403,8,56.61,CompetitorA,61.67,8.9
20190403,8,56.61,CompetitorB,60.89,7.6
20190403,8,56.61,CompetitorC,63.22,11.7
20190403,52,37.7,CompetitorA,41.95,11.3
20190403,52,37.7,CompetitorB,32.66,-13.4
20190403,52,37.7,CompetitorC,34.75,-7.8
20190403,148,32.44,CompetitorA,32.23,-0.6
20190403,148,32.44,CompetitorB,25.99,-19.9
20190403,148,32.44,CompetitorC,28.41,-12.4
20190403,1,53.14,CompetitorA,44.58,-16.1
20190403,1,53.14,CompetitorB,50.19,-5.6
20190403,1,53.14,CompetitorC,46.47,-12.6
20190403,46,47.84,CompetitorA,42.01,-12.2
20190403,46,47.84,CompetitorB,49.81,4.1
20190403,46,47.84,CompetitorC,39.31,-17.8
20190403,107,45.85,CompetitorA,43.52,-5.1
20190403,107,45.85,CompetitorB,40.79,-11.0
20190403,107,45.85,CompetitorC,38.3,-16.5
20190403,83,57.47,CompetitorA,65.57,14.1
20190403,83,57.47,CompetitorB,53.74,-6.5
20190403,83,57.47,CompetitorC,49.29,-14.2
20190403,3,40.19,CompetitorA,39.43,-1.9
20190403,3,40.19,CompetitorB,43.2,7.5
20190403,3,40.19,CompetitorC,40.4,0.5
20190403,57,67.16,CompetitorA,71.92,7.1
20190403,57,67.16,CompetitorB,65.13,-3.0
20190403,57,67.16,CompetitorC,55.83,-16.9
20190403,155,41.49,CompetitorA,46.39,11.8
20190403,155,41.49,CompetitorB,35.12,-15.4
20190403,155,41.49,CompetitorC,40.9,-1.4
20190403,7,61.43,CompetitorA,60.17,-2.1
20190403,7,61.43,CompetitorB,60.67,-1.2
20190403,7,61.43,CompetitorC,53.65,-12.7
20190403,153,81.33,CompetitorA,92.51,13.7
20190403,153,81.33,CompetitorB,86.56,6.4
20190403,153,81.33,CompetitorC,83.83,3.1
20190403,2,29.08,CompetitorA,33.15,14.0
20190403,2,29.08,CompetitorB,32.05,10.2
20190403,2,29.08,CompetitorC,28.5,-2.0
20190403,110,67.39,CompetitorA,69.82,3.6
20190403,110,67.39,CompetitorB,70.8,5.1
20190403,110,67.39,CompetitorC,72.45,7.5
20190403,67,37.97,CompetitorA,32.51,-14.4
20190403,67,37.97,CompetitorB,41.98,10.6
20190403,67,37.97,CompetitorC,39.36,3.7
20190403,64,58.59,CompetitorA,53.95,-7.9
20190403,64,58.59,CompetitorB,56.96,-2.8
20190403,64,58.59,CompetitorC,49.36,-15.8
20190403,111,55.68,CompetitorA,53.85,-3.3
20190403,111,55.68,CompetitorB,58.66,5.4
20190403,111,55.68,CompetitorC,55.12,-1.0
20190403,76,40.06,CompetitorA,43.88,9.5
20190403,76,40.06,CompetitorB,45.51,13.6
20190403,76,40.06,CompetitorC,39.53,-1.3
20190403,154,50.12,CompetitorA,57.45,14.6
20190403,154,50.12,CompetitorB,55.45,10.6
20190403,154,50.12,CompetitorC,54.5,8.7
20190403,149,30.48,CompetitorA,30.02,-1.5
20190403,149,30.48,CompetitorB,29.03,-4.8
20190403,149,30.48,CompetitorC,31.95,4.8
20210120,83,57.47,CompetitorA,52.45,-8.7
20210120,83,57.47,CompetitorB,49.61,-13.7
20210120,83,57.47,CompetitorC,52.32,-9.0
20210120,154,50.12,CompetitorA,40.98,-18.2
20210120,154,50.12,CompetitorB,57.05,13.8
20210120,154,50.12,CompetitorC,50.29,0.3
20210120,52,37.7,CompetitorA,41.43,9.9
20210120,52,37.7,CompetitorB,42.84,13.6
20210120,52,37.7,CompetitorC,38.27,1.5
20210120,39,41.46,CompetitorA,45.18,9.0
20210120,39,41.46,CompetitorB,35.25,-15.0
20210120,39,41.46,CompetitorC,43.45,4.8
20210120,107,45.85,CompetitorA,44.5,-2.9
20210120,107,45.85,CompetitorB,40.38,-11.9
20210120,107,45.85,CompetitorC,46.03,0.4
20210120,2,29.08,CompetitorA,24.17,-16.9
20210120,2,29.08,CompetitorB,31.09,6.9
20210120,2,29.08,CompetitorC,33.32,14.6
20210120,110,67.39,CompetitorA,69.04,2.4
20210120,110,67.39,CompetitorB,70.65,4.8
20210120,110,67.39,CompetitorC,76.78,13.9
20210120,46,47.84,CompetitorA,50.78,6.1
20210120,46,47.84,CompetitorB,48.06,0.5
20210120,46,47.84,CompetitorC,45.3,-5.3
20210120,76,40.06,CompetitorA,34.7,-13.4
20210120,76,40.06,CompetitorB,41.55,3.7
20210120,76,40.06,CompetitorC,36.16,-9.7
20210120,57,67.16,CompetitorA,74.93,11.6
20210120,57,67.16,CompetitorB,67.08,-0.1
20210120,57,67.16,CompetitorC,63.11,-6.0
20210120,64,58.59,CompetitorA,55.45,-5.4
20210120,64,58.59,CompetitorB,63.77,8.8
20210120,64,58.59,CompetitorC,54.11,-7.6
20210120,7,61.43,CompetitorA,54.81,-10.8
20210120,7,61.43,CompetitorB,60.03,-2.3
20210120,7,61.43,CompetitorC,62.84,2.3
20210120,153,81.33,CompetitorA,83.91,3.2
20210120,153,81.33,CompetitorB,77.46,-4.8
20210120,153,81.33,CompetitorC,70.33,-13.5
20210120,8,56.61,CompetitorA,57.28,1.2
20210120,8,56.61,CompetitorB,47.13,-16.7
20210120,8,56.61,CompetitorC,64.81,14.5
20210120,3,40.19,CompetitorA,45.25,12.6
20210120,3,40.19,CompetitorB,32.17,-20.0
20210120,3,40.19,CompetitorC,39.22,-2.4
20210120,155,41.49,CompetitorA,44.35,6.9
20210120,155,41.49,CompetitorB,43.76,5.5
20210120,155,41.49,CompetitorC,42.93,3.5
20210120,6,59.88,CompetitorA,53.72,-10.3
20210120,6,59.88,CompetitorB,53.73,-10.3
20210120,6,59.88,CompetitorC,64.43,7.6
20210120,1,53.14,CompetitorA,57.62,8.4
20210120,1,53.14,CompetitorB,43.15,-18.8
20210120,1,53.14,CompetitorC,52.64,-0.9
20210120,149,30.48,CompetitorA,30.33,-0.5
20210120,149,30.48,CompetitorB,25.49,-16.4
20210120,149,30.48,CompetitorC,26.37,-13.5
20210120,148,32.44,CompetitorA,29.84,-8.0
20210120,148,32.44,CompetitorB,33.8,4.2
20210120,148,32.44,CompetitorC,27.86,-14.1
20190605,8,56.61,CompetitorA,52.22,-7.8
20190605,8,56.61,CompetitorB,65.02,14.9
20190605,8,56.61,CompetitorC,60.64,7.1
20190605,7,61.43,CompetitorA,54.68,-11.0
20190605,7,61.43,CompetitorB,50.58,-17.7
20190605,7,61.43,CompetitorC,65.76,7.0
20190605,67,37.97,CompetitorA,38.08,0.3
20190605,67,37.97,CompetitorB,40.43,6.5
20190605,67,37.97,CompetitorC,33.09,-12.9
20190605,2,29.08,CompetitorA,23.6,-18.8
20190605,2,29.08,CompetitorB,29.44,1.2
20190605,2,29.08,CompetitorC,28.22,-3.0
20190605,57,67.16,CompetitorA,66.69,-0.7
20190605,57,67.16,CompetitorB,61.25,-8.8
20190605,57,67.16,CompetitorC,67.77,0.9
20190605,52,37.7,CompetitorA,42.52,12.8
20190605,52,37.7,CompetitorB,34.19,-9.3
20190605,52,37.7,CompetitorC,33.95,-9.9
20190605,107,45.85,CompetitorA,46.0,0.3
20190605,107,45.85,CompetitorB,47.43,3.4
20190605,107,45.85,CompetitorC,42.99,-6.2
20190605,3,40.19,CompetitorA,36.51,-9.2
20190605,3,40.19,CompetitorB,40.1,-0.2
20190605,3,40.19,CompetitorC,45.17,12.4
20190605,154,50.12,CompetitorA,45.06,-10.1
20190605,154,50.12,CompetitorB,55.86,11.5
20190605,154,50.12,CompetitorC,40.1,-20.0
20190605,46,47.84,CompetitorA,46.48,-2.8
20190605,46,47.84,CompetitorB,40.25,-15.9
20190605,46,47.84,CompetitorC,39.91,-16.6
20190605,155,41.49,CompetitorA,43.04,3.7
20190605,155,41.49,CompetitorB,44.09,6.3
20190605,155,41.49,CompetitorC,43.58,5.0
20190605,6,59.88,CompetitorA,48.67,-18.7
20190605,6,59.88,CompetitorB,59.58,-0.5
20190605,6,59.88,CompetitorC,55.87,-6.7
20190605,1,53.14,CompetitorA,46.29,-12.9
20190605,1,53.14,CompetitorB,48.22,-9.3
20190605,1,53.14,CompetitorC,45.55,-14.3
20190605,153,81.33,CompetitorA,82.92,2.0
20190605,153,81.33,CompetitorB,78.53,-3.4
20190605,153,81.33,CompetitorC,75.76,-6.8
20190605,76,40.06,CompetitorA,35.69,-10.9
20190605,76,40.06,CompetitorB,40.51,1.1
20190605,76,40.06,CompetitorC,37.68,-5.9
20190605,148,32.44,CompetitorA,34.45,6.2
20190605,148,32.44,CompetitorB,31.53,-2.8
20190605,148,32.44,CompetitorC,36.98,14.0
20190605,149,30.48,CompetitorA,26.73,-12.3
20190605,149,30.48,CompetitorB,27.27,-10.5
20190605,149,30.48,CompetitorC,34.66,13.7
20190605,83,57.47,CompetitorA,52.04,-9.4
20190605,83,57.47,CompetitorB,47.36,-17.6
20190605,83,57.47,CompetitorC,54.68,-4.9
20190605,111,55.68,CompetitorA,61.43,10.3
20190605,111,55.68,CompetitorB,55.68,0.0
20190605,111,55.68,CompetitorC,45.66,-18.0
20190605,39,41.46,CompetitorA,37.21,-10.3
20190605,39,41.46,CompetitorB,42.11,1.6
20190605,39,41.46,CompetitorC,36.61,-11.7
20210403,76,40.06,CompetitorA,34.86,-13.0
20210403,76,40.06,CompetitorB,44.69,11.6
20210403,76,40.06,CompetitorC,36.99,-7.7
20210403,83,57.47,CompetitorA,56.09,-2.4
20210403,83,57.47,CompetitorB,50.4,-12.3
20210403,83,57.47,CompetitorC,49.98,-13.0
20210403,39,41.46,CompetitorA,43.69,5.4
20210403,39,41.46,CompetitorB,37.31,-10.0
20210403,39,41.46,CompetitorC,35.13,-15.3
20210403,52,37.7,CompetitorA,41.78,10.8
20210403,52,37.7,CompetitorB,43.12,14.4
20210403,52,37.7,CompetitorC,34.96,-7.3
20210403,3,40.19,CompetitorA,35.0,-12.9
20210403,3,40.19,CompetitorB,32.17,-20.0
20210403,3,40.19,CompetitorC,38.18,-5.0
20210403,6,59.88,CompetitorA,66.45,11.0
20210403,6,59.88,CompetitorB,56.6,-5.5
20210403,6,59.88,CompetitorC,61.11,2.1
20210403,107,45.85,CompetitorA,50.31,9.7
20210403,107,45.85,CompetitorB,45.48,-0.8
20210403,107,45.85,CompetitorC,46.76,2.0
20210403,154,50.12,CompetitorA,54.17,8.1
20210403,154,50.12,CompetitorB,55.83,11.4
20210403,154,50.12,CompetitorC,56.91,13.5
20210403,64,58.59,CompetitorA,49.96,-14.7
20210403,64,58.59,CompetitorB,64.49,10.1
20210403,64,58.59,CompetitorC,61.09,4.3
20210403,149,30.48,CompetitorA,24.54,-19.5
20210403,149,30.48,CompetitorB,34.86,14.4
20210403,149,30.48,CompetitorC,27.64,-9.3
20210403,153,81.33,CompetitorA,73.13,-10.1
20210403,153,81.33,CompetitorB,89.66,10.2
20210403,153,81.33,CompetitorC,90.84,11.7
20210403,2,29.08,CompetitorA,28.65,-1.5
20210403,2,29.08,CompetitorB,26.68,-8.3
20210403,2,29.08,CompetitorC,23.28,-19.9
20210403,7,61.43,CompetitorA,57.7,-6.1
20210403,7,61.43,CompetitorB,65.84,7.2
20210403,7,61.43,CompetitorC,67.71,10.2
20210403,67,37.97,CompetitorA,42.41,11.7
20210403,67,37.97,CompetitorB,37.7,-0.7
20210403,67,37.97,CompetitorC,34.42,-9.3
20210403,148,32.44,CompetitorA,31.29,-3.5
20210403,148,32.44,CompetitorB,32.56,0.4
20210403,148,32.44,CompetitorC,33.49,3.2
20210403,111,55.68,CompetitorA,47.01,-15.6
20210403,111,55.68,CompetitorB,48.26,-13.3
20210403,111,55.68,CompetitorC,46.7,-16.1
20210403,57,67.16,CompetitorA,73.71,9.8
20210403,57,67.16,CompetitorB,61.17,-8.9
20210403,57,67.16,CompetitorC,73.61,9.6
20210403,8,56.61,CompetitorA,59.03,4.3
20210403,8,56.61,CompetitorB,60.29,6.5
20210403,8,56.61,CompetitorC,56.46,-0.3
20210403,155,41.49,CompetitorA,42.3,2.0
20210403,155,41.49,CompetitorB,38.52,-7.2
20210403,155,41.49,CompetitorC,42.72,3.0
20210403,46,47.84,CompetitorA,50.97,6.5
20210403,46,47.84,CompetitorB,46.52,-2.8
20210403,46,47.84,CompetitorC,49.21,2.9
20210224,67,37.97,CompetitorA,36.62,-3.6
20210224,67,37.97,CompetitorB,34.35,-9.5
20210224,67,37.97,CompetitorC,32.41,-14.6
20210224,46,47.84,CompetitorA,54.9,14.8
20210224,46,47.84,CompetitorB,38.66,-19.2
20210224,46,47.84,CompetitorC,39.17,-18.1
20210224,153,81.33,CompetitorA,87.66,7.8
20210224,153,81.33,CompetitorB,80.46,-1.1
20210224,153,81.33,CompetitorC,66.25,-18.5
20210224,6,59.88,CompetitorA,68.49,14.4
20210224,6,59.88,CompetitorB,55.03,-8.1
20210224,6,59.88,CompetitorC,61.4,2.5
20210224,52,37.7,CompetitorA,37.8,0.3
20210224,52,37.7,CompetitorB,42.8,13.5
20210224,52,37.7,CompetitorC,30.88,-18.1
20210224,110,67.39,CompetitorA,69.84,3.6
20210224,110,67.39,CompetitorB,54.36,-19.3
